Frame	Grasper	Bipolar	Hook	Scissors	Clipper	Irrigator	SpecimenBag
41025	1	0	1	0	0	0	0
41050	1	0	1	0	0	0	0
41075	1	0	1	0	0	0	0
41100	1	0	1	0	0	0	0
41125	1	0	1	0	0	0	0
41150	1	0	1	0	0	0	0
41175	1	0	1	0	0	0	0
41200	1	0	1	0	0	0	0
41225	1	0	1	0	0	0	0
41250	1	0	1	0	0	0	0
41275	1	0	1	0	0	0	0
41300	1	0	1	0	0	0	0
41325	1	0	1	0	0	0	0
41350	1	0	1	0	0	0	0
41375	1	0	1	0	0	0	0
41400	1	0	1	0	0	0	0
41425	1	0	1	0	0	0	0
41450	1	0	1	0	0	0	0
41475	1	0	1	0	0	0	0
41500	1	0	1	0	0	0	0
41525	1	0	1	0	0	0	0
41550	1	0	1	0	0	0	0
41575	1	0	1	0	0	0	0
41600	1	0	1	0	0	0	0
41625	1	0	1	0	0	0	0
41650	1	0	1	0	0	0	0
41675	1	0	1	0	0	0	0
41700	1	0	1	0	0	0	0
41725	1	0	1	0	0	0	0
41750	1	0	1	0	0	0	0
41775	1	0	1	0	0	0	0
41800	1	0	1	0	0	0	0
41825	1	0	1	0	0	0	0
41850	1	0	1	0	0	0	0
41875	1	0	1	0	0	0	0
41900	1	0	1	0	0	0	0
41925	1	0	1	0	0	0	0
41950	1	0	1	0	0	0	0
41975	1	0	1	0	0	0	0
42000	1	0	1	0	0	0	0
42025	1	0	1	0	0	0	0
42050	1	0	1	0	0	0	0
42075	1	0	1	0	0	0	0
42100	1	0	0	0	0	0	0
42125	1	0	1	0	0	0	0
42150	1	0	1	0	0	0	0
42175	1	0	1	0	0	0	0
42200	1	0	1	0	0	0	0
42225	1	0	1	0	0	0	0
42250	1	0	1	0	0	0	0
42275	1	0	1	0	0	0	0
42300	1	0	1	0	0	0	0
42325	1	0	1	0	0	0	0
42350	1	0	1	0	0	0	0
42375	1	0	1	0	0	0	0
42400	1	0	1	0	0	0	0
42425	1	0	1	0	0	0	0
42450	1	0	1	0	0	0	0
42475	1	0	1	0	0	0	0
42500	1	0	1	0	0	0	0
42525	1	0	1	0	0	0	0
42550	1	0	1	0	0	0	0
42575	1	0	1	0	0	0	0
42600	1	0	1	0	0	0	0
42625	1	0	1	0	0	0	0
42650	1	0	1	0	0	0	0
42675	0	0	1	0	0	0	0
42700	0	0	1	0	0	0	0
42725	0	0	1	0	0	0	0
42750	0	0	1	0	0	0	0
42775	0	0	1	0	0	0	0
42800	0	0	1	0	0	0	0
42825	0	0	1	0	0	0	0
42850	0	0	1	0	0	0	0
42875	0	0	1	0	0	0	0
42900	1	0	1	0	0	0	0
42925	1	0	1	0	0	0	0
42950	1	0	1	0	0	0	0
42975	1	0	1	0	0	0	0
43000	1	0	1	0	0	0	0
43025	1	0	1	0	0	0	0
43050	1	0	1	0	0	0	0
43075	1	0	1	0	0	0	0
43100	1	0	1	0	0	0	0
43125	1	0	1	0	0	0	0
43150	1	0	1	0	0	0	0
43175	1	0	1	0	0	0	0
43200	1	0	1	0	0	0	0
43225	1	0	1	0	0	0	0
43250	1	0	1	0	0	0	0
43275	1	0	1	0	0	0	0
43300	1	0	1	0	0	0	0
43325	1	0	1	0	0	0	0
43350	1	0	1	0	0	0	0
43375	1	0	1	0	0	0	0
43400	1	0	1	0	0	0	0
43425	1	0	1	0	0	0	0
43450	1	0	1	0	0	0	0
43475	1	0	1	0	0	0	0
43500	1	0	1	0	0	0	0
43525	1	0	1	0	0	0	0
43550	1	0	1	0	0	0	0
43575	1	0	1	0	0	0	0
43600	1	0	1	0	0	0	0
43625	1	0	1	0	0	0	0
43650	1	0	1	0	0	0	0
43675	1	0	1	0	0	0	0
43700	1	0	1	0	0	0	0
43725	1	0	1	0	0	0	0
43750	1	0	1	0	0	0	0
43775	1	0	1	0	0	0	0
43800	1	0	1	0	0	0	0
43825	1	0	1	0	0	0	0
43850	1	0	1	0	0	0	0
43875	1	0	1	0	0	0	0
43900	1	0	1	0	0	0	0
43925	1	0	1	0	0	0	0
43950	1	0	1	0	0	0	0
43975	1	0	1	0	0	0	0
44000	1	0	1	0	0	0	0
44025	1	0	1	0	0	0	0
44050	1	0	1	0	0	0	0
44075	1	0	1	0	0	0	0
44100	1	0	1	0	0	0	0
44125	1	0	1	0	0	0	0
44150	1	0	1	0	0	0	0
44175	1	0	1	0	0	0	0
44200	1	0	1	0	0	0	0
44225	1	0	1	0	0	0	0
44250	1	0	1	0	0	0	0
44275	1	0	1	0	0	0	0
44300	1	0	1	0	0	0	0
44325	1	0	1	0	0	0	0
44350	1	0	0	0	0	0	0
44375	1	0	0	0	0	0	0
44400	1	0	0	0	0	0	0
44425	1	0	0	0	0	0	0
44450	1	0	0	0	0	0	0
44475	1	0	0	0	0	0	0
44500	1	0	0	0	0	0	0
44525	1	0	0	0	0	0	0
44550	1	0	0	0	0	0	0
44575	1	0	0	0	0	1	0
44600	1	0	0	0	0	1	0
44625	1	0	0	0	0	1	0
44650	1	0	0	0	0	1	0
44675	1	0	0	0	0	1	0
44700	1	0	0	0	0	1	0
44725	1	0	0	0	0	1	0
44750	1	0	0	0	0	1	0
44775	1	0	0	0	0	1	0
44800	1	0	0	0	0	1	0
44825	1	0	0	0	0	1	0
44850	1	0	0	0	0	0	0
44875	1	0	0	0	0	1	0
44900	1	0	0	0	0	1	0
44925	1	0	0	0	0	1	0
44950	1	0	0	0	0	1	0
44975	1	0	0	0	0	1	0
45000	1	0	0	0	0	1	0
45025	1	0	0	0	0	1	0
45050	1	0	0	0	0	1	0
45075	1	0	0	0	0	1	0
45100	0	0	0	0	0	1	0
45125	1	0	0	0	0	1	0
45150	1	0	0	0	0	1	0
45175	1	0	0	0	0	1	0
45200	1	0	0	0	0	1	0
45225	1	0	0	0	0	1	0
45250	1	0	0	0	0	1	0
45275	1	0	0	0	0	1	0
45300	1	0	0	0	0	1	0
45325	1	0	0	0	0	1	0
45350	1	0	0	0	0	1	0
45375	1	0	0	0	0	1	0
45400	1	0	0	0	0	1	0
45425	1	0	0	0	0	1	0
45450	1	0	0	0	0	1	0
45475	1	0	0	0	0	0	0
45500	1	0	0	0	0	0	0
45525	1	0	0	0	0	0	0
45550	1	0	0	0	0	0	0
45575	1	0	0	0	0	0	0
45600	1	0	0	0	0	0	0
45625	1	0	0	0	0	0	0
45650	1	0	0	0	0	0	0
45675	1	0	0	0	0	0	0
45700	1	0	1	0	0	0	0
45725	1	0	1	0	0	0	0
45750	1	0	1	0	0	0	0
45775	1	0	1	0	0	0	0
45800	1	0	1	0	0	0	0
45825	1	0	1	0	0	0	0
45850	1	0	1	0	0	0	0
45875	1	0	1	0	0	0	0
45900	1	0	1	0	0	0	0
45925	1	0	1	0	0	0	0
45950	1	0	1	0	0	0	0
45975	1	0	1	0	0	0	0
46000	1	0	1	0	0	0	0
46025	1	0	1	0	0	0	0
46050	1	0	1	0	0	0	0
46075	1	0	1	0	0	0	0
46100	1	0	1	0	0	0	0
46125	1	0	1	0	0	0	0
46150	1	0	1	0	0	0	0
46175	1	0	1	0	0	0	0
46200	1	0	1	0	0	0	0
46225	1	0	1	0	0	0	0
46250	1	0	1	0	0	0	0
46275	1	0	1	0	0	0	0
46300	1	0	1	0	0	0	0
46325	1	0	1	0	0	0	0
46350	1	0	1	0	0	0	0
46375	1	0	1	0	0	0	0
46400	1	0	1	0	0	0	0
46425	1	0	1	0	0	0	0
46450	1	0	1	0	0	0	0
46475	1	0	1	0	0	0	0
46500	1	0	1	0	0	0	0
46525	1	0	1	0	0	0	0
46550	1	0	1	0	0	0	0
46575	1	0	1	0	0	0	0
46600	1	0	1	0	0	0	0
46625	1	0	1	0	0	0	0
46650	1	0	1	0	0	0	0
46675	1	0	1	0	0	0	0
46700	1	0	1	0	0	0	0
46725	1	0	1	0	0	0	0
46750	1	0	1	0	0	0	0
46775	1	0	1	0	0	0	0
46800	1	0	1	0	0	0	0
46825	1	0	1	0	0	0	0
46850	1	0	1	0	0	0	0
46875	1	0	1	0	0	0	0
46900	1	0	1	0	0	0	0
46925	1	0	1	0	0	0	0
46950	1	0	1	0	0	0	0
46975	1	0	1	0	0	0	0
47000	1	0	1	0	0	0	0
47025	1	0	1	0	0	0	0
47050	1	0	1	0	0	0	0
47075	1	0	1	0	0	0	0
47100	1	0	1	0	0	0	0
47125	1	0	1	0	0	0	0
47150	1	0	1	0	0	0	0
47175	1	0	1	0	0	0	0
47200	1	0	1	0	0	0	0
47225	1	0	1	0	0	0	0
47250	1	0	1	0	0	0	0
47275	1	0	1	0	0	0	0
47300	1	0	1	0	0	0	0
47325	1	0	1	0	0	0	0
47350	1	0	1	0	0	0	0
47375	1	0	0	0	0	0	0
47400	1	0	1	0	0	0	0
47425	0	0	1	0	0	0	0
47450	0	0	0	0	0	0	0
47475	0	0	1	0	0	0	0
47500	0	0	1	0	0	0	0
47525	0	0	1	0	0	0	0
47550	0	0	1	0	0	0	0
47575	0	0	1	0	0	0	0
47600	0	0	1	0	0	0	0
47625	0	0	1	0	0	0	0
47650	0	0	1	0	0	0	0
47675	0	0	1	0	0	0	0
47700	0	0	1	0	0	0	0
47725	0	0	1	0	0	0	0
47750	0	0	1	0	0	0	0
47775	0	0	1	0	0	0	0
47800	0	0	1	0	0	0	0
47825	0	0	1	0	0	0	0
47850	0	0	1	0	0	0	0
47875	0	0	1	0	0	0	0
47900	0	0	1	0	0	0	0
47925	0	0	1	0	0	0	0
47950	0	0	1	0	0	0	0
47975	0	0	1	0	0	0	0
48000	1	0	1	0	0	0	0
48025	0	0	1	0	0	0	0
48050	1	0	0	0	0	0	0
48075	1	0	0	0	0	0	0
48100	1	0	1	0	0	0	0
48125	1	0	1	0	0	0	0
48150	1	0	1	0	0	0	0
48175	1	0	1	0	0	0	0
48200	1	0	1	0	0	0	0
48225	1	0	1	0	0	0	0
48250	1	0	1	0	0	0	0
48275	1	0	1	0	0	0	0
48300	1	0	1	0	0	0	0
48325	1	0	1	0	0	0	0
48350	1	0	1	0	0	0	0
48375	1	0	1	0	0	0	0
48400	1	0	1	0	0	0	0
48425	1	0	1	0	0	0	0
48450	1	0	1	0	0	0	0
48475	1	0	1	0	0	0	0
48500	1	0	1	0	0	0	0
48525	1	0	1	0	0	0	0
48550	1	0	1	0	0	0	0
48575	1	0	1	0	0	0	0
48600	1	0	1	0	0	0	0
48625	1	0	1	0	0	0	0
48650	1	0	1	0	0	0	0
48675	1	0	1	0	0	0	0
48700	1	0	1	0	0	0	0
48725	0	0	1	0	0	0	0
48750	1	0	1	0	0	0	0
48775	1	0	1	0	0	0	0
48800	1	0	1	0	0	0	0
48825	1	0	1	0	0	0	0
48850	1	0	0	0	0	0	0
48875	1	0	1	0	0	0	0
48900	1	0	1	0	0	0	0
48925	1	0	1	0	0	0	0
48950	1	0	1	0	0	0	0
48975	1	0	1	0	0	0	0
49000	1	0	1	0	0	0	0
49025	1	0	1	0	0	0	0
49050	1	0	1	0	0	0	0
49075	1	0	1	0	0	0	0
49100	1	0	1	0	0	0	0
49125	1	0	1	0	0	0	0
49150	1	0	1	0	0	0	0
49175	1	0	1	0	0	0	0
49200	1	0	1	0	0	0	0
49225	1	0	1	0	0	0	0
49250	1	0	1	0	0	0	0
49275	0	0	1	0	0	0	0
49300	0	0	1	0	0	0	0
49325	0	0	1	0	0	0	0
49350	0	0	1	0	0	0	0
49375	1	0	1	0	0	0	0
49400	1	0	1	0	0	0	0
49425	1	0	1	0	0	0	0
49450	1	0	1	0	0	0	0
49475	1	0	1	0	0	0	0
49500	1	0	1	0	0	0	0
49525	1	0	1	0	0	0	0
49550	0	0	1	0	0	0	0
49575	0	0	1	0	0	0	0
49600	0	0	1	0	0	0	0
49625	0	0	1	0	0	0	0
49650	0	0	1	0	0	0	0
49675	0	0	1	0	0	0	0
49700	0	0	1	0	0	0	0
49725	1	0	1	0	0	0	0
49750	1	0	1	0	0	0	0
49775	1	0	1	0	0	0	0
49800	1	0	1	0	0	0	0
49825	1	0	1	0	0	0	0
49850	1	0	1	0	0	0	0
49875	1	0	1	0	0	0	0
49900	1	0	1	0	0	0	0
49925	1	0	1	0	0	0	0
49950	1	0	1	0	0	0	0
49975	1	0	1	0	0	0	0
50000	1	0	1	0	0	0	0
50025	1	0	1	0	0	0	0
50050	0	0	1	0	0	0	0
50075	0	0	1	0	0	0	0
50100	0	0	1	0	0	0	0
50125	1	0	1	0	0	0	0
50150	1	0	1	0	0	0	0
50175	1	0	1	0	0	0	0
50200	1	0	1	0	0	0	0
50225	1	0	1	0	0	0	0
50250	1	0	1	0	0	0	0
50275	1	0	1	0	0	0	0
50300	1	0	1	0	0	0	0
50325	1	0	1	0	0	0	0
50350	0	0	1	0	0	0	0
50375	1	0	1	0	0	0	0
50400	1	0	1	0	0	0	0
50425	1	0	1	0	0	0	0
50450	1	0	1	0	0	0	0
50475	1	0	1	0	0	0	0
50500	1	0	1	0	0	0	0
50525	1	0	1	0	0	0	0
50550	1	0	1	0	0	0	0
50575	1	0	1	0	0	0	0
50600	1	0	1	0	0	0	0
50625	1	0	1	0	0	0	0
50650	1	0	1	0	0	0	0
50675	0	0	1	0	0	0	0
50700	1	0	1	0	0	0	0
50725	1	0	1	0	0	0	0
50750	1	0	1	0	0	0	0
50775	1	0	1	0	0	0	0
50800	1	0	1	0	0	0	0
50825	0	0	1	0	0	0	0
50850	1	0	1	0	0	0	0
50875	1	0	1	0	0	0	0
50900	1	0	1	0	0	0	0
50925	1	0	1	0	0	0	0
50950	1	0	1	0	0	0	0
50975	1	0	1	0	0	0	0
51000	1	0	1	0	0	0	0
51025	1	0	1	0	0	0	0
51050	1	0	1	0	0	0	0
51075	1	0	1	0	0	0	0
51100	1	0	1	0	0	0	0
51125	1	0	1	0	0	0	0
51150	1	0	1	0	0	0	0
51175	1	0	1	0	0	0	0
51200	1	0	1	0	0	0	0
51225	1	0	1	0	0	0	0
51250	1	0	1	0	0	0	0
51275	1	0	1	0	0	0	0
51300	1	0	1	0	0	0	0
51325	1	0	1	0	0	0	0
51350	1	0	1	0	0	0	0
51375	1	0	1	0	0	0	0
51400	1	0	1	0	0	0	0
51425	1	0	1	0	0	0	0
51450	1	0	1	0	0	0	0
51475	0	0	1	0	0	0	0
51500	1	0	0	0	0	0	0
51525	1	0	1	0	0	0	0
51550	1	0	1	0	0	0	0
51575	1	0	1	0	0	0	0
51600	1	0	1	0	0	0	0
51625	1	0	1	0	0	0	0
51650	1	0	1	0	0	0	0
51675	1	0	1	0	0	0	0
51700	1	0	1	0	0	0	0
51725	1	0	1	0	0	0	0
51750	1	0	1	0	0	0	0
51775	1	0	1	0	0	0	0
51800	1	0	1	0	0	0	0
51825	1	0	1	0	0	0	0
51850	1	0	1	0	0	0	0
51875	1	0	1	0	0	0	0
51900	1	0	1	0	0	0	0
51925	1	0	1	0	0	0	0
51950	1	0	1	0	0	0	0
51975	1	0	1	0	0	0	0
52000	1	0	1	0	0	0	0
52025	1	0	1	0	0	0	0
52050	1	0	1	0	0	0	0
52075	1	0	1	0	0	0	0
52100	1	0	1	0	0	0	0
52125	1	0	1	0	0	0	0
52150	1	0	1	0	0	0	0
52175	1	0	1	0	0	0	0
52200	1	0	1	0	0	0	0
52225	1	0	1	0	0	0	0
52250	1	0	1	0	0	0	0
52275	1	0	1	0	0	0	0
52300	1	0	1	0	0	0	0
52325	1	0	1	0	0	0	0
52350	1	0	1	0	0	0	0
52375	1	0	1	0	0	0	0
52400	1	0	1	0	0	0	0
52425	1	0	1	0	0	0	0
52450	1	0	1	0	0	0	0
52475	1	0	1	0	0	0	0
52500	1	0	1	0	0	0	0
52525	1	0	1	0	0	0	0
52550	1	0	1	0	0	0	0
52575	1	0	1	0	0	0	0
52600	1	0	1	0	0	0	0
52625	1	0	1	0	0	0	0
52650	1	0	1	0	0	0	0
52675	1	0	1	0	0	0	0
52700	1	0	1	0	0	0	0
52725	1	0	1	0	0	0	0
52750	1	0	1	0	0	0	0
52775	1	0	1	0	0	0	0
52800	1	0	1	0	0	0	0
52825	1	0	1	0	0	0	0
52850	0	0	0	0	0	0	0
52875	1	0	0	0	0	0	0
52900	1	0	0	0	0	0	0
52925	1	0	0	0	0	0	0
52950	0	0	0	0	0	0	0
52975	1	0	0	0	0	0	0
53000	1	0	1	0	0	0	0
53025	1	0	1	0	0	0	0
53050	1	0	1	0	0	0	0
53075	1	0	1	0	0	0	0
53100	1	0	0	0	0	0	0
53125	1	0	0	0	0	0	0
53150	1	0	0	0	0	0	0
53175	1	0	0	0	0	0	0
53200	1	0	0	0	0	0	0
53225	1	0	0	0	0	0	0
53250	1	0	0	0	0	0	0
53275	1	0	0	0	0	0	0
53300	1	0	0	0	0	0	0
53325	1	0	0	0	0	0	0
53350	1	0	0	0	0	0	0
53375	1	0	0	0	0	0	0
53400	1	0	0	0	0	0	0
53425	1	0	0	0	0	0	0
53450	1	0	0	0	0	0	0
53475	1	0	0	0	0	0	0
53500	1	0	0	0	0	0	0
53525	1	0	0	0	0	0	0
53550	1	0	0	0	0	0	0
53575	1	0	0	0	0	0	0
53600	1	0	0	0	0	0	0
53625	1	0	0	0	0	0	0
53650	1	0	0	0	0	0	0
53675	1	0	0	0	0	0	0
53700	1	0	0	0	0	0	0
53725	1	0	0	0	0	0	0
53750	1	0	0	0	0	0	0
53775	1	0	0	0	0	0	0
53800	1	0	0	0	0	0	0
53825	1	0	0	0	0	0	0
53850	1	0	0	0	0	0	0
53875	1	0	0	0	0	0	0
53900	1	0	0	0	0	0	0
53925	1	0	0	0	0	0	0
53950	1	0	0	0	0	0	0
53975	1	0	0	0	0	0	0
54000	1	0	0	0	0	0	0
54025	1	0	0	0	0	0	0
54050	1	0	0	0	0	0	0
54075	1	0	0	0	0	0	0
54100	1	0	0	0	0	0	0
54125	1	0	0	0	0	0	0
54150	1	0	0	0	0	0	0
54175	1	0	0	0	0	0	0
54200	1	0	0	0	0	0	0
54225	1	0	0	0	0	0	0
54250	1	0	0	0	0	0	0
54275	1	0	0	0	0	0	0
54300	1	0	0	0	0	0	0
54325	1	0	0	0	0	0	0
54350	1	0	0	0	0	0	0
54375	1	0	0	0	0	0	0
54400	1	0	0	0	0	0	0
54425	1	0	0	0	0	0	0
54450	1	0	0	0	0	0	0
54475	1	0	0	0	0	0	0
54500	1	0	0	0	0	0	0
54525	1	0	0	0	0	0	0
54550	1	0	0	0	0	0	0
54575	1	0	0	0	0	0	0
54600	1	0	0	0	0	0	0
54625	1	0	0	0	0	0	0
54650	1	0	0	0	0	0	0
54675	1	0	0	0	0	0	0
54700	1	0	0	0	0	0	0
54725	1	0	0	0	0	0	0
54750	1	0	0	0	0	0	0
54775	1	0	0	0	0	0	0
54800	1	0	0	0	0	0	0
54825	1	0	0	0	0	0	0
54850	1	0	0	0	0	0	0
54875	1	0	1	0	0	0	0
54900	1	0	1	0	0	0	0
54925	1	0	1	0	0	0	0
54950	1	0	1	0	0	0	0
54975	1	0	1	0	0	0	0
55000	1	0	1	0	0	0	0
55025	1	0	1	0	0	0	0
55050	1	0	1	0	0	0	0
55075	1	0	1	0	0	0	0
55100	1	0	1	0	0	0	0
55125	1	0	1	0	0	0	0
55150	1	0	1	0	0	0	0
55175	1	0	1	0	0	0	0
55200	1	0	1	0	0	0	0
55225	1	0	1	0	0	0	0
55250	1	0	1	0	0	0	0
55275	1	0	1	0	0	0	0
55300	1	0	1	0	0	0	0
55325	1	0	1	0	0	0	0
55350	1	0	1	0	0	0	0
55375	1	0	1	0	0	0	0
55400	1	0	1	0	0	0	0
55425	1	0	1	0	0	0	0
55450	1	0	1	0	0	0	0
55475	1	0	1	0	0	0	0
55500	1	0	1	0	0	0	0
55525	1	0	1	0	0	0	0
55550	1	0	1	0	0	0	0
55575	1	0	1	0	0	0	0
55600	1	0	1	0	0	0	0
55625	1	0	1	0	0	0	0
55650	1	0	1	0	0	0	0
55675	1	0	1	0	0	0	0
55700	0	0	1	0	0	0	0
55725	0	0	1	0	0	0	0
55750	0	0	1	0	0	0	0
55775	0	0	1	0	0	0	0
55800	0	0	1	0	0	0	0
55825	0	0	1	0	0	0	0
55850	0	0	1	0	0	0	0
55875	0	0	1	0	0	0	0
55900	0	0	1	0	0	0	0
55925	0	0	1	0	0	0	0
55950	1	0	1	0	0	0	0
55975	1	0	1	0	0	0	0
56000	1	0	1	0	0	0	0
56025	1	0	1	0	0	0	0
56050	1	0	1	0	0	0	0
56075	1	0	1	0	0	0	0
56100	1	0	1	0	0	0	0
56125	1	0	1	0	0	0	0
56150	1	0	1	0	0	0	0
56175	1	0	1	0	0	0	0
56200	1	0	1	0	0	0	0
56225	1	0	1	0	0	0	0
56250	1	0	1	0	0	0	0
56275	1	0	1	0	0	0	0
56300	1	0	1	0	0	0	0
56325	1	0	1	0	0	0	0
56350	1	0	1	0	0	0	0
56375	1	0	1	0	0	0	0
56400	1	0	1	0	0	0	0
56425	1	0	1	0	0	0	0
56450	1	0	1	0	0	0	0
56475	1	0	1	0	0	0	0
56500	1	0	1	0	0	0	0
56525	1	0	1	0	0	0	0
56550	1	0	1	0	0	0	0
56575	1	0	1	0	0	0	0
56600	1	0	1	0	0	0	0
56625	1	0	1	0	0	0	0
56650	1	0	0	0	0	0	0
56675	1	0	1	0	0	0	0
56700	1	0	1	0	0	0	0
56725	1	0	1	0	0	0	0
56750	0	0	1	0	0	0	0
56775	0	0	1	0	0	0	0
56800	0	0	1	0	0	0	0
56825	0	0	1	0	0	0	0
56850	1	0	1	0	0	0	0
56875	1	0	1	0	0	0	0
56900	0	0	1	0	0	0	0
56925	1	0	1	0	0	0	0
56950	1	0	1	0	0	0	0
56975	1	0	1	0	0	0	0
57000	1	0	1	0	0	0	0
57025	0	0	1	0	0	0	0
57050	1	0	1	0	0	0	0
57075	1	0	1	0	0	0	0
57100	1	0	1	0	0	0	0
57125	1	0	1	0	0	0	0
57150	1	0	1	0	0	0	0
57175	1	0	1	0	0	0	0
57200	1	0	1	0	0	0	0
57225	1	0	1	0	0	0	0
57250	1	0	1	0	0	0	0
57275	1	0	1	0	0	0	0
57300	1	0	1	0	0	0	0
57325	1	0	1	0	0	0	0
57350	1	0	1	0	0	0	0
57375	1	0	1	0	0	0	0
57400	1	0	1	0	0	0	0
57425	1	0	1	0	0	0	0
57450	1	0	1	0	0	0	0
57475	1	0	1	0	0	0	0
57500	1	0	1	0	0	0	0
57525	1	0	1	0	0	0	0
57550	1	0	1	0	0	0	0
57575	1	0	1	0	0	0	0
57600	1	0	1	0	0	0	0
57625	1	0	1	0	0	0	0
57650	1	0	1	0	0	0	0
57675	1	0	1	0	0	0	0
57700	1	0	1	0	0	0	0
57725	1	0	1	0	0	0	0
57750	1	0	1	0	0	0	0
57775	1	0	1	0	0	0	0
57800	1	0	1	0	0	0	0
57825	1	0	1	0	0	0	0
57850	1	0	1	0	0	0	0
57875	1	0	1	0	0	0	0
57900	1	0	1	0	0	0	0
57925	1	0	1	0	0	0	0
57950	1	0	1	0	0	0	0
57975	1	0	1	0	0	0	0
58000	0	0	1	0	0	0	0
58025	0	0	1	0	0	0	0
58050	0	0	1	0	0	0	0
58075	0	0	1	0	0	0	0
58100	0	0	1	0	0	0	0
58125	0	0	1	0	0	0	0
58150	0	0	1	0	0	0	0
58175	1	0	1	0	0	0	0
58200	1	0	1	0	0	0	0
58225	1	0	1	0	0	0	0
58250	1	0	1	0	0	0	0
58275	1	0	1	0	0	0	0
58300	1	0	1	0	0	0	0
58325	0	0	1	0	0	0	0
58350	1	0	1	0	0	0	0
58375	1	0	1	0	0	0	0
58400	1	0	1	0	0	0	0
58425	1	0	1	0	0	0	0
58450	1	0	1	0	0	0	0
58475	1	0	1	0	0	0	0
58500	1	0	1	0	0	0	0
58525	1	0	1	0	0	0	0
58550	0	0	1	0	0	0	0
58575	1	0	1	0	0	0	0
58600	1	0	1	0	0	0	0
58625	1	0	1	0	0	0	0
58650	0	0	1	0	0	0	0
58675	0	0	1	0	0	0	0
58700	0	0	1	0	0	0	0
58725	0	0	1	0	0	0	0
58750	0	0	1	0	0	0	0
58775	1	0	1	0	0	0	0
58800	1	0	1	0	0	0	0
58825	1	0	1	0	0	0	0
58850	1	0	1	0	0	0	0
58875	1	0	1	0	0	0	0
58900	1	0	0	0	0	0	0
58925	1	0	1	0	0	0	0
58950	1	0	1	0	0	0	0
58975	1	0	1	0	0	0	0
59000	1	0	1	0	0	0	0
59025	1	0	1	0	0	0	0
59050	0	0	1	0	0	0	0
59075	0	0	1	0	0	0	0
59100	1	0	1	0	0	0	0
59125	1	0	1	0	0	0	0
59150	1	0	1	0	0	0	0
59175	1	0	1	0	0	0	0
59200	1	0	1	0	0	0	0
59225	1	0	1	0	0	0	0
59250	1	0	1	0	0	0	0
59275	1	0	0	0	0	0	0
59300	1	0	0	0	0	0	0
59325	0	0	0	0	0	0	0
59350	0	0	1	0	0	0	0
59375	0	0	1	0	0	0	0
59400	0	0	1	0	0	0	0
59425	0	0	1	0	0	0	0
59450	0	0	1	0	0	0	0
59475	0	0	0	0	0	0	0
59500	0	0	0	0	0	0	0
59525	0	0	1	0	0	0	0
59550	0	0	1	0	0	0	0
59575	0	0	1	0	0	0	0
59600	1	0	0	0	0	0	0
59625	1	0	0	0	0	0	0
59650	1	0	0	0	0	0	0
59675	1	0	0	0	0	0	0
59700	1	0	0	0	0	0	0
59725	1	0	0	0	0	0	0
59750	1	0	0	0	0	0	0
59775	1	0	0	0	0	0	0
59800	1	0	0	0	0	0	0
59825	1	0	0	0	0	0	0
59850	1	0	0	0	0	0	0
59875	1	0	0	0	0	0	0
59900	1	0	0	0	0	0	0
59925	1	0	0	0	0	0	0
59950	1	0	0	0	0	0	0
59975	1	0	0	0	0	0	0
60000	1	0	0	0	0	0	0
60025	1	0	0	0	0	0	0
60050	1	0	0	0	0	0	0
60075	1	0	0	0	0	0	0
60100	1	0	0	0	0	0	0
60125	1	0	0	0	0	0	0
60150	1	0	0	0	0	0	0
60175	1	0	0	0	0	0	0
60200	1	0	0	0	0	0	0
60225	1	0	0	0	0	0	0
60250	1	0	0	0	0	0	0
60275	1	0	0	0	0	0	0
60300	1	0	0	0	0	0	0
60325	1	0	0	0	0	0	0
60350	1	0	0	0	0	0	0
60375	1	0	0	0	0	0	0
60400	1	0	0	0	0	0	0
60425	1	0	0	0	0	0	0
60450	1	0	0	0	0	0	0
60475	1	0	0	0	0	0	0
60500	1	0	0	0	0	0	0
60525	1	0	0	0	0	0	0
60550	1	0	0	0	0	0	0
60575	1	0	0	0	0	0	0
60600	1	0	0	0	0	0	0
60625	1	0	0	0	0	0	0
60650	1	0	0	0	0	0	0
60675	1	0	0	0	0	0	0
60700	1	0	0	0	0	0	0
60725	1	0	0	0	0	0	0
60750	1	0	0	0	0	0	0
60775	1	0	0	0	0	0	0
60800	1	0	0	0	0	0	0
60825	1	0	0	0	0	0	0
60850	1	0	0	0	0	0	0
60875	1	0	0	0	0	0	0
60900	1	0	0	0	0	0	0
60925	1	0	0	0	0	0	0
60950	1	0	0	0	0	0	0
60975	1	0	0	0	0	0	0
61000	1	0	0	0	0	0	0
61025	1	0	0	0	0	0	0
61050	1	0	0	0	0	0	0
61075	1	0	0	0	0	0	0
61100	1	0	0	0	0	0	0
61125	1	0	0	0	0	0	0
61150	1	0	0	0	0	0	0
61175	1	0	0	0	0	0	0
61200	1	0	0	0	0	0	0
61225	1	0	0	0	0	0	0
61250	1	0	0	0	0	0	0
61275	1	0	0	0	0	0	0
61300	1	0	0	0	0	0	0
61325	1	0	0	0	0	0	0
61350	1	0	0	0	0	0	0
61375	1	0	0	0	0	0	0
61400	1	0	0	0	0	0	0
61425	1	0	0	0	0	0	0
61450	1	0	0	0	0	0	0
61475	1	0	0	0	0	0	0
61500	1	0	0	0	0	0	0
61525	1	0	0	0	0	0	0
